device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
319,X-Ray,Fujifilm,6,90,4,86,4,ICU,Low,Good,0,3,0
320,CT Scanner,Philips,2,79,12,49,6,Ward,High,Moderate,0,2,0
321,CT Scanner,Fujifilm,5,82,6,55,0,ICU,High,Good,0,2,1
322,Ultrasound,Mindray,7,91,2,222,0,Ward,Low,Moderate,0,2,0
323,Infusion Pump,Canon Medical,6,70,12,31,11,ICU,High,Moderate,0,4,0
324,X-Ray,Philips,7,97,4,171,2,ICU,Medium,Good,0,3,1
325,Ventilator,Philips,9,69,2,268,0,Diagnostic Center,Low,Good,1,4,0
326,Infusion Pump,Mindray,6,54,4,157,0,Diagnostic Center,Medium,Good,0,1,1
327,CT Scanner,Canon Medical,8,59,2,195,0,Diagnostic Center,Medium,Moderate,0,2,0
328,Infusion Pump,Philips,3,59,1,360,0,Operating Room,High,Poor,0,4,1
329,Ventilator,Medtronic,6,47,6,90,8,Lab,High,Good,0,3,1
330,Patient Monitor,Mindray,2,100,6,117,2,Diagnostic Center,Medium,Moderate,0,3,0
331,Ventilator,GE Healthcare,1,67,6,80,0,Operating Room,High,Poor,1,5,0
332,Infusion Pump,GE Healthcare,2,62,2,210,0,Ward,Low,Good,0,3,0
333,X-Ray,GE Healthcare,6,69,12,86,13,ICU,High,Moderate,0,5,0
334,Ventilator,Siemens,8,134,0,372,13,ICU,Medium,Moderate,0,4,1
335,Ventilator,Philips,7,31,2,177,9,Diagnostic Center,High,Moderate,0,4,1
336,Ultrasound,Mindray,3,38,2,196,1,Operating Room,Medium,Poor,0,1,0
337,Infusion Pump,Philips,3,25,0,365,6,Ward,High,Good,0,3,1
338,Ventilator,GE Healthcare,6,54,2,221,0,ICU,High,Good,0,4,1
339,Infusion Pump,Canon Medical,3,66,4,105,3,Ward,Medium,Moderate,0,2,0
340,X-Ray,Fujifilm,6,48,6,60,17,Lab,Low,Good,0,2,0
341,CT Scanner,Philips,7,46,12,110,0,Ward,High,Good,0,4,0
342,Ventilator,Fujifilm,2,63,6,90,0,Ward,High,Poor,0,2,0
343,Patient Monitor,GE Healthcare,4,47,4,108,0,Ward,Medium,Moderate,0,3,0
344,Ultrasound,GE Healthcare,8,67,6,133,0,Operating Room,Low,Moderate,0,3,0
345,Ventilator,Mindray,9,87,6,74,0,Diagnostic Center,High,Good,0,1,0
346,Infusion Pump,Canon Medical,7,76,4,169,5,Diagnostic Center,High,Good,0,3,1
347,CT Scanner,Mindray,4,82,6,89,8,ICU,High,Good,0,2,1
348,MRI Scanner,Mindray,5,87,4,121,4,Ward,High,Poor,0,2,0
349,Ventilator,Siemens,7,67,2,203,0,Ward,High,Poor,0,3,1
350,Patient Monitor,Medtronic,5,56,4,112,0,Ward,Medium,Moderate,0,4,0
351,MRI Scanner,Medtronic,2,40,4,136,4,Operating Room,Medium,Good,0,4,0
352,Patient Monitor,Mindray,3,50,6,144,7,ICU,Medium,Poor,0,3,1
353,Ultrasound,Philips,10,46,2,232,1,Lab,High,Poor,0,4,0
354,Ultrasound,GE Healthcare,7,78,4,122,0,Ward,Medium,Poor,0,4,0
355,Patient Monitor,Canon Medical,4,68,12,25,7,Diagnostic Center,High,Moderate,0,4,0
356,Ultrasound,Fujifilm,6,77,12,66,16,ICU,High,Moderate,2,3,0
357,MRI Scanner,GE Healthcare,9,30,2,230,12,ICU,Medium,Moderate,0,5,1
358,Ventilator,Siemens,4,95,1,383,20,Operating Room,High,Good,0,5,1
359,Patient Monitor,Siemens,9,49,4,162,0,Operating Room,Low,Moderate,0,4,0
360,Ventilator,Mindray,9,32,2,239,11,Operating Room,High,Moderate,0,2,1
361,Infusion Pump,Siemens,10,49,0,449,15,Diagnostic Center,Medium,Moderate,0,5,0
362,X-Ray,Siemens,8,122,2,245,0,Ward,Medium,Moderate,0,3,0
363,Ventilator,Medtronic,5,50,6,73,0,Ward,Medium,Moderate,0,4,0
364,Ventilator,GE Healthcare,6,51,6,65,0,Diagnostic Center,Medium,Moderate,0,5,0
365,Patient Monitor,GE Healthcare,4,55,4,113,1,Ward,High,Good,1,5,0
366,Infusion Pump,Philips,4,56,4,179,0,Ward,High,Poor,0,3,1
367,Infusion Pump,Philips,10,40,4,104,15,Lab,High,Moderate,0,4,0
368,MRI Scanner,Philips,4,63,2,242,0,Operating Room,Medium,Moderate,0,2,1
369,CT Scanner,GE Healthcare,4,86,4,82,5,Ward,Medium,Good,0,5,0
370,Infusion Pump,Philips,7,67,0,336,0,Ward,Medium,Poor,1,2,1
371,X-Ray,Mindray,3,32,4,67,17,Ward,High,Moderate,1,1,1
372,Infusion Pump,Philips,8,51,2,167,12,ICU,Low,Moderate,0,2,0
373,Ultrasound,Canon Medical,8,46,4,148,0,Diagnostic Center,High,Poor,0,4,1
374,Patient Monitor,GE Healthcare,7,61,4,154,5,ICU,High,Poor,0,4,0
375,Ventilator,GE Healthcare,5,93,2,195,1,ICU,Low,Moderate,0,4,0
376,Ventilator,Mindray,4,56,0,446,6,Operating Room,High,Good,0,3,1
377,Patient Monitor,Philips,0,57,2,261,8,Lab,Low,Poor,1,4,0
378,X-Ray,Philips,4,104,4,125,0,Lab,High,Poor,0,2,1
379,Ultrasound,Mindray,2,81,1,452,4,Ward,High,Good,0,3,1
380,Infusion Pump,Medtronic,4,74,1,425,0,Diagnostic Center,High,Moderate,0,3,1
381,MRI Scanner,Mindray,8,108,4,133,4,Ward,Medium,Moderate,0,3,0
382,Ventilator,Medtronic,5,72,6,100,0,Ward,Medium,Good,0,4,0
383,X-Ray,GE Healthcare,8,10,2,220,13,Diagnostic Center,High,Good,0,5,1
384,CT Scanner,Fujifilm,6,80,4,121,0,ICU,High,Moderate,0,2,1
385,Ventilator,Fujifilm,4,20,12,29,3,Diagnostic Center,High,Poor,1,4,0
386,CT Scanner,Siemens,9,71,12,41,8,Ward,High,Good,0,5,0
387,MRI Scanner,Mindray,6,17,2,242,17,Diagnostic Center,Low,Poor,0,3,1
388,Ventilator,Philips,6,48,6,103,16,ICU,Medium,Poor,0,3,0
389,ECG,Medtronic,4,50,4,85,12,Diagnostic Center,Medium,Poor,1,2,1
390,X-Ray,GE Healthcare,2,40,12,81,1,Operating Room,High,Good,0,3,0
391,Ultrasound,Canon Medical,6,51,4,131,11,Operating Room,High,Moderate,0,3,0
392,Infusion Pump,GE Healthcare,9,85,6,86,4,Ward,Medium,Moderate,0,3,0
393,Infusion Pump,Canon Medical,3,42,6,124,4,Diagnostic Center,Low,Poor,0,3,0
394,X-Ray,Siemens,2,73,4,92,0,Ward,Low,Moderate,0,3,0
395,CT Scanner,Philips,4,35,6,79,15,Ward,Medium,Good,0,2,0
396,Ventilator,Medtronic,7,55,2,260,0,Lab,High,Good,0,2,1
397,ECG,Mindray,4,68,1,409,0,Ward,High,Moderate,0,3,1
398,CT Scanner,GE Healthcare,4,35,2,161,5,Ward,Medium,Poor,0,3,0
399,Ventilator,Fujifilm,8,27,12,21,0,Lab,High,Moderate,0,4,0
400,X-Ray,Philips,5,72,4,155,3,ICU,Low,Moderate,0,4,0
401,CT Scanner,Mindray,8,88,4,101,15,Diagnostic Center,Medium,Good,0,3,1
402,Patient Monitor,Canon Medical,4,58,4,107,5,Operating Room,Low,Poor,0,3,0
403,ECG,Mindray,6,48,1,348,4,Ward,Medium,Moderate,0,1,1
404,X-Ray,Medtronic,6,63,2,154,0,ICU,Medium,Poor,0,2,0
405,ECG,Canon Medical,3,61,6,117,0,Lab,High,Moderate,0,2,0
406,MRI Scanner,Siemens,7,66,12,77,9,Diagnostic Center,Medium,Moderate,0,5,0
407,Infusion Pump,Fujifilm,8,5,1,387,4,Ward,High,Moderate,1,2,1
408,X-Ray,Mindray,11,33,2,167,7,Ward,Medium,Good,0,3,1
409,Ventilator,Philips,8,38,1,453,0,ICU,Medium,Good,0,4,1
410,Patient Monitor,GE Healthcare,3,63,2,212,8,Lab,Medium,Good,1,5,0
411,ECG,Mindray,6,64,2,179,18,Operating Room,Medium,Moderate,1,3,0
412,Patient Monitor,Fujifilm,3,75,4,95,12,ICU,Medium,Moderate,2,2,1
413,Infusion Pump,Siemens,6,66,2,255,5,Lab,High,Good,0,5,1
414,Ultrasound,Fujifilm,9,27,2,153,0,Diagnostic Center,Low,Moderate,0,3,0
415,CT Scanner,GE Healthcare,5,96,6,90,3,ICU,High,Moderate,1,4,0
416,CT Scanner,Fujifilm,2,91,12,55,3,Lab,Low,Moderate,0,3,0
417,Ventilator,Mindray,8,28,2,249,0,Diagnostic Center,Medium,Good,0,3,0
418,CT Scanner,Philips,9,68,4,115,0,Diagnostic Center,Low,Moderate,1,2,1
419,X-Ray,Siemens,5,45,2,169,19,ICU,Medium,Good,1,3,1
420,Infusion Pump,Medtronic,7,63,12,70,0,Ward,Medium,Good,1,4,0
421,Ultrasound,Medtronic,7,86,4,109,0,Diagnostic Center,Medium,Moderate,0,4,0
422,X-Ray,Fujifilm,2,113,6,131,7,ICU,Medium,Good,0,4,0
423,Ultrasound,Mindray,5,78,0,376,22,Ward,High,Poor,1,2,1
424,Infusion Pump,Canon Medical,2,67,4,67,0,Ward,Medium,Poor,0,4,0
425,Patient Monitor,Fujifilm,9,51,4,64,0,Operating Room,High,Moderate,0,4,0
426,Infusion Pump,Medtronic,10,64,2,194,0,Ward,Medium,Good,0,2,1
427,Ventilator,Mindray,6,93,2,231,23,Diagnostic Center,High,Moderate,0,1,1
428,MRI Scanner,Mindray,6,58,4,119,0,Ward,High,Moderate,0,2,1
429,Infusion Pump,Fujifilm,13,37,6,78,3,Operating Room,Low,Good,0,3,1
430,X-Ray,GE Healthcare,10,19,0,394,0,Ward,Low,Good,0,4,1
431,Patient Monitor,Canon Medical,5,72,4,66,0,Ward,Medium,Good,1,3,0
432,Ventilator,Philips,8,66,1,354,0,ICU,Low,Good,0,4,0
433,Ultrasound,Canon Medical,7,43,1,365,0,Diagnostic Center,High,Moderate,0,4,0
434,CT Scanner,Philips,7,85,4,143,12,Operating Room,High,Poor,0,3,0
435,Infusion Pump,Mindray,5,49,2,267,6,Operating Room,High,Good,0,2,1
436,X-Ray,Siemens,4,56,2,173,0,Lab,High,Good,0,3,0
437,Ventilator,Philips,6,59,2,236,0,ICU,High,Good,0,2,1
438,Ultrasound,Siemens,4,51,4,142,10,Lab,Medium,Moderate,0,3,0
439,X-Ray,Siemens,7,65,4,92,3,ICU,High,Good,0,4,0
440,Patient Monitor,Medtronic,4,88,12,46,18,Lab,High,Good,1,2,1
441,Ultrasound,GE Healthcare,6,31,2,185,0,ICU,Medium,Good,0,4,0
442,CT Scanner,Siemens,5,72,6,144,6,Diagnostic Center,High,Moderate,0,5,0
443,MRI Scanner,Canon Medical,5,64,2,178,0,Operating Room,Medium,Moderate,1,3,0
444,Ultrasound,GE Healthcare,3,63,4,162,0,Ward,High,Poor,1,5,1
445,X-Ray,GE Healthcare,4,81,4,104,10,Ward,Low,Moderate,0,5,0
446,MRI Scanner,Mindray,10,61,2,181,12,ICU,High,Good,0,2,1
447,Infusion Pump,Mindray,8,72,4,93,17,Diagnostic Center,Low,Poor,0,1,0
448,Patient Monitor,Philips,2,77,2,178,6,ICU,Medium,Good,0,3,0
449,CT Scanner,Philips,7,47,0,453,14,Ward,High,Moderate,0,2,1
450,ECG,Fujifilm,2,67,2,207,7,ICU,High,Good,0,4,1
451,Patient Monitor,GE Healthcare,6,53,6,52,0,Diagnostic Center,Medium,Good,0,5,0
452,Ultrasound,Canon Medical,6,56,6,72,0,Operating Room,Low,Moderate,1,4,0
453,Ventilator,Medtronic,3,51,2,234,1,ICU,High,Good,0,4,1
454,ECG,Mindray,3,71,2,205,0,Operating Room,High,Good,0,2,1
455,Infusion Pump,Fujifilm,11,62,0,429,13,Diagnostic Center,Medium,Good,0,4,1
456,CT Scanner,Philips,7,69,2,219,12,Operating Room,Medium,Poor,0,2,1
457,MRI Scanner,Philips,8,59,6,82,0,Ward,Low,Good,0,2,1
458,X-Ray,Medtronic,7,19,4,143,11,Ward,Medium,Moderate,0,4,0
459,CT Scanner,Fujifilm,3,60,2,268,0,ICU,High,Poor,0,3,1
460,Infusion Pump,Fujifilm,4,61,2,253,14,ICU,Low,Good,0,4,0
461,Infusion Pump,Medtronic,4,66,6,69,0,Operating Room,Medium,Poor,0,4,0
462,ECG,Mindray,6,45,2,211,6,Lab,Medium,Poor,0,1,0
463,X-Ray,GE Healthcare,5,30,2,237,14,Diagnostic Center,Medium,Poor,0,4,0
464,X-Ray,Philips,11,75,4,69,7,Lab,High,Moderate,1,3,0
465,X-Ray,GE Healthcare,10,53,4,155,1,ICU,High,Good,0,3,1
466,Ultrasound,GE Healthcare,5,64,4,70,8,Lab,High,Moderate,0,3,0
467,Infusion Pump,Medtronic,1,52,6,39,0,Operating Room,Low,Good,0,2,0
468,Infusion Pump,Mindray,5,59,2,181,0,Ward,Medium,Good,0,2,1
469,ECG,Medtronic,4,48,6,39,10,Operating Room,High,Good,0,2,0
470,Infusion Pump,Medtronic,4,35,1,392,0,ICU,Medium,Moderate,1,2,0
471,X-Ray,GE Healthcare,7,71,4,96,9,ICU,Medium,Good,0,3,1
472,CT Scanner,Medtronic,9,44,6,111,3,Ward,High,Moderate,0,4,0
473,Patient Monitor,Philips,4,64,4,104,2,ICU,Medium,Good,1,3,0
474,Ultrasound,Medtronic,6,70,6,86,0,Ward,Medium,Moderate,0,3,0
475,Patient Monitor,Siemens,6,45,6,72,0,Ward,High,Moderate,0,5,0
476,Ultrasound,Canon Medical,5,29,1,446,4,Diagnostic Center,Low,Good,0,3,1
477,Ventilator,Philips,8,120,6,112,4,Diagnostic Center,Medium,Good,2,2,1
478,ECG,Canon Medical,6,46,12,106,0,Diagnostic Center,High,Good,0,4,0
479,Infusion Pump,GE Healthcare,4,75,4,83,8,Diagnostic Center,Low,Good,1,3,0
480,Infusion Pump,Philips,7,108,1,338,11,Diagnostic Center,High,Moderate,0,2,1
481,Ventilator,Philips,5,79,1,346,8,Lab,Low,Poor,0,2,1
482,ECG,Mindray,2,52,2,200,0,Diagnostic Center,High,Moderate,0,1,0
483,X-Ray,Medtronic,2,58,1,358,10,Operating Room,Medium,Poor,1,3,1
484,MRI Scanner,Fujifilm,10,39,4,73,7,Diagnostic Center,Medium,Poor,0,4,1
485,Patient Monitor,Medtronic,10,82,1,402,0,ICU,High,Moderate,0,4,1
486,Infusion Pump,Siemens,7,74,2,242,5,Operating Room,Medium,Good,0,3,0
487,Ventilator,Mindray,6,47,2,253,18,Diagnostic Center,Medium,Poor,0,3,0
488,MRI Scanner,Canon Medical,6,33,4,163,10,Ward,Medium,Moderate,0,4,0
489,X-Ray,Siemens,6,26,4,132,11,ICU,High,Poor,0,3,1
490,ECG,Mindray,8,84,6,119,0,Ward,Low,Moderate,0,1,0
491,Ultrasound,GE Healthcare,4,63,0,368,5,Lab,Medium,Poor,0,4,0
492,Infusion Pump,GE Healthcare,3,65,1,343,2,Lab,High,Poor,0,4,1
493,Infusion Pump,Mindray,6,39,1,344,3,Ward,Medium,Poor,0,1,1
494,Ventilator,Mindray,7,23,2,266,0,ICU,Medium,Moderate,1,2,1
495,Ventilator,Mindray,7,84,0,399,0,Diagnostic Center,Low,Moderate,1,2,1
496,X-Ray,Siemens,2,61,6,141,2,Lab,High,Poor,1,5,0
497,Infusion Pump,Mindray,6,82,2,265,0,Ward,High,Poor,0,1,1
498,X-Ray,Mindray,8,50,12,71,6,Diagnostic Center,High,Good,0,3,0
499,Infusion Pump,Mindray,11,54,4,134,2,Ward,Low,Moderate,0,3,0
500,X-Ray,Medtronic,8,77,2,205,0,Ward,Medium,Moderate,0,2,0
501,X-Ray,Canon Medical,9,78,6,72,13,Diagnostic Center,High,Good,0,4,0
502,Ventilator,GE Healthcare,5,79,6,142,6,Diagnostic Center,Medium,Good,0,4,0
503,Ventilator,Mindray,4,52,4,119,0,Ward,High,Good,0,2,1
504,Infusion Pump,Medtronic,10,75,12,88,0,ICU,High,Poor,0,3,0
505,Infusion Pump,Siemens,5,87,2,246,0,ICU,Medium,Good,0,4,0
506,X-Ray,Mindray,2,57,6,132,1,Diagnostic Center,High,Moderate,0,2,0
507,X-Ray,Canon Medical,9,47,2,210,8,Diagnostic Center,Medium,Poor,0,4,0
508,X-Ray,Canon Medical,8,93,6,96,16,Ward,Medium,Good,1,2,0
509,Ventilator,Philips,6,43,2,212,2,Ward,Medium,Good,1,4,1
510,Infusion Pump,GE Healthcare,3,75,2,254,3,Ward,High,Poor,1,5,1
511,MRI Scanner,Siemens,3,58,4,98,11,Diagnostic Center,Medium,Moderate,0,4,0
512,X-Ray,Mindray,8,13,2,250,0,Ward,High,Good,0,2,1
513,X-Ray,Siemens,4,88,2,159,4,Ward,Medium,Poor,0,5,0
514,Infusion Pump,GE Healthcare,3,5,2,216,0,Lab,High,Poor,0,5,0
515,Ultrasound,Fujifilm,4,10,4,65,2,ICU,Medium,Poor,0,2,0
516,Ultrasound,Siemens,6,73,6,149,10,Ward,Medium,Good,0,3,0
517,Ultrasound,Medtronic,5,73,4,175,0,Ward,Medium,Moderate,0,2,1
518,Infusion Pump,Fujifilm,7,44,6,120,11,Operating Room,Medium,Moderate,0,2,1
519,MRI Scanner,Medtronic,10,63,4,169,6,Diagnostic Center,Medium,Good,0,2,1
520,CT Scanner,Mindray,8,5,1,424,5,Ward,High,Good,0,2,0
521,Patient Monitor,Fujifilm,7,77,1,377,15,ICU,Medium,Good,0,2,1
522,MRI Scanner,Mindray,5,66,4,120,0,Ward,Low,Moderate,0,3,0
523,Ventilator,Canon Medical,5,58,2,269,0,ICU,High,Good,0,3,1
524,Infusion Pump,Philips,6,60,2,177,0,ICU,High,Good,0,4,0
525,Infusion Pump,Canon Medical,6,72,4,71,6,Operating Room,High,Poor,1,3,0
526,MRI Scanner,Mindray,3,59,4,94,0,Diagnostic Center,Medium,Moderate,0,2,0
527,X-Ray,Mindray,7,13,2,256,0,Diagnostic Center,High,Good,0,1,1
528,CT Scanner,Mindray,4,114,6,31,0,Lab,Low,Moderate,1,3,0
529,Ultrasound,Medtronic,7,90,6,50,3,Lab,Medium,Moderate,0,2,0
530,CT Scanner,Canon Medical,6,27,6,144,1,Diagnostic Center,High,Moderate,0,4,0
531,Ultrasound,Siemens,7,51,12,25,0,Lab,Low,Good,0,5,0
532,X-Ray,GE Healthcare,4,54,2,227,0,Operating Room,High,Good,0,3,0
533,MRI Scanner,Mindray,3,86,4,133,0,Ward,High,Moderate,0,1,1
534,X-Ray,Siemens,4,6,6,134,8,ICU,High,Poor,0,4,0
535,MRI Scanner,Siemens,6,47,4,147,0,Ward,High,Good,1,4,0
536,Ultrasound,Mindray,5,15,6,135,0,Diagnostic Center,Medium,Moderate,0,2,0
537,Ventilator,GE Healthcare,5,52,2,156,1,Operating Room,High,Good,0,5,0
538,CT Scanner,Fujifilm,12,48,4,69,2,ICU,Medium,Good,0,2,0
539,CT Scanner,GE Healthcare,6,61,1,453,0,Operating Room,Medium,Good,0,4,1
540,Infusion Pump,Fujifilm,4,44,12,49,0,Ward,High,Poor,0,2,0
541,Infusion Pump,Philips,6,41,6,39,7,Diagnostic Center,Medium,Good,1,3,0
542,Infusion Pump,GE Healthcare,6,75,6,142,0,ICU,Medium,Good,0,4,0
543,X-Ray,Medtronic,9,71,4,118,9,Lab,Low,Moderate,0,2,1
544,Ultrasound,Fujifilm,9,73,1,344,0,Operating Room,High,Good,0,3,1
545,Infusion Pump,Philips,5,55,0,412,0,Diagnostic Center,High,Good,0,2,0
546,X-Ray,Medtronic,7,45,6,65,2,Operating Room,Low,Good,2,3,1
547,Ventilator,Fujifilm,10,57,2,225,0,Diagnostic Center,High,Poor,0,2,1
548,ECG,Siemens,2,72,2,207,0,ICU,High,Good,1,4,0
549,Ventilator,Mindray,5,5,4,178,3,ICU,Medium,Poor,0,2,1
550,MRI Scanner,Siemens,5,69,2,213,0,Ward,High,Good,0,5,0
551,MRI Scanner,Philips,5,67,4,174,0,Operating Room,Medium,Good,0,2,1
552,ECG,Siemens,7,61,4,97,6,Ward,Low,Poor,0,4,0
553,Patient Monitor,Philips,4,56,4,101,3,ICU,Medium,Moderate,0,4,0
554,Patient Monitor,GE Healthcare,7,5,6,131,2,Operating Room,Medium,Good,0,3,0
555,X-Ray,Siemens,4,49,1,382,4,Operating Room,High,Moderate,0,4,1
556,Infusion Pump,Philips,8,104,2,173,0,Ward,Medium,Good,0,3,0
557,Ventilator,Medtronic,5,60,2,238,0,ICU,Medium,Moderate,0,3,1
558,MRI Scanner,Medtronic,7,52,12,79,0,Diagnostic Center,High,Moderate,0,2,0
559,ECG,Canon Medical,5,60,2,212,0,Operating Room,High,Good,0,4,0
560,MRI Scanner,Siemens,8,68,2,226,3,Ward,Medium,Poor,0,4,1
561,Ventilator,Fujifilm,5,76,4,177,0,Operating Room,Medium,Moderate,0,4,0
562,CT Scanner,Philips,3,54,2,262,3,Ward,Medium,Good,0,2,1
563,MRI Scanner,Siemens,8,70,12,114,1,Ward,Medium,Good,0,3,0
564,CT Scanner,Canon Medical,12,101,6,128,17,Ward,High,Poor,0,3,1
565,Ultrasound,Mindray,10,85,4,108,0,Diagnostic Center,High,Good,0,2,1
566,Ultrasound,GE Healthcare,3,118,4,124,1,Diagnostic Center,Low,Moderate,0,4,0
567,Ultrasound,Siemens,3,43,1,451,0,ICU,Medium,Poor,0,5,0
568,Ventilator,Mindray,9,101,4,144,0,ICU,Medium,Moderate,0,3,0
569,ECG,Canon Medical,7,40,6,66,0,ICU,High,Moderate,0,3,0
570,Infusion Pump,Philips,4,68,2,192,8,Operating Room,High,Good,0,2,0
571,X-Ray,Fujifilm,5,78,2,156,0,ICU,High,Moderate,0,2,0
572,X-Ray,GE Healthcare,3,47,12,99,7,Diagnostic Center,High,Good,0,4,0
573,Ultrasound,Medtronic,4,62,2,228,7,Ward,Medium,Poor,1,4,1
574,ECG,Philips,5,82,4,112,18,Operating Room,Medium,Good,0,2,0
575,Patient Monitor,GE Healthcare,4,42,0,351,18,Ward,High,Good,0,5,1
576,Ventilator,Siemens,4,101,2,241,0,Diagnostic Center,Low,Good,1,4,0
577,Ventilator,Medtronic,8,25,6,145,12,ICU,Medium,Good,0,4,0
578,Infusion Pump,GE Healthcare,7,108,2,259,1,Lab,Medium,Good,0,5,1
579,CT Scanner,Medtronic,4,85,4,122,4,Operating Room,High,Poor,1,4,1
580,Patient Monitor,Fujifilm,5,57,2,203,16,Operating Room,High,Poor,1,2,1
581,Infusion Pump,Mindray,6,49,2,171,0,Ward,Medium,Moderate,2,3,0
582,Ultrasound,Philips,4,47,12,102,2,ICU,High,Good,0,4,0
583,Ultrasound,GE Healthcare,3,56,4,157,0,Operating Room,High,Good,2,5,0
584,Infusion Pump,Philips,7,58,12,93,9,Diagnostic Center,High,Poor,0,3,0
585,Ventilator,Philips,9,91,12,15,19,ICU,High,Good,0,4,1
586,ECG,Fujifilm,9,109,12,6,6,Ward,Medium,Moderate,0,4,0
587,Ventilator,Fujifilm,7,64,6,123,13,ICU,Medium,Good,0,2,0
588,Patient Monitor,Philips,7,38,0,400,13,Operating Room,High,Poor,0,3,1
589,CT Scanner,GE Healthcare,7,46,12,11,0,Lab,High,Good,0,5,0
590,Infusion Pump,Fujifilm,9,55,1,377,7,Operating Room,Low,Good,0,2,1
591,Ventilator,Mindray,6,34,0,374,8,Ward,High,Moderate,0,1,1
592,MRI Scanner,Canon Medical,3,30,1,335,0,ICU,Medium,Good,0,4,1
593,X-Ray,Philips,7,112,2,209,15,Lab,Low,Moderate,1,2,0
594,Ventilator,Philips,2,67,4,63,0,Ward,High,Good,0,2,0
595,MRI Scanner,Fujifilm,3,39,2,159,0,ICU,High,Moderate,0,2,0
596,Ultrasound,Siemens,5,80,0,424,2,Operating Room,Low,Good,0,3,0
597,MRI Scanner,Mindray,5,30,4,164,2,ICU,High,Moderate,0,3,1
598,MRI Scanner,GE Healthcare,6,32,2,226,26,Diagnostic Center,High,Poor,0,5,0
599,Infusion Pump,Fujifilm,8,39,6,90,0,ICU,Medium,Poor,0,2,0
600,Ventilator,Canon Medical,5,101,2,236,0,Ward,High,Poor,0,4,0
601,Ventilator,Siemens,6,53,2,156,3,Ward,Low,Poor,0,5,0
602,Ultrasound,GE Healthcare,7,5,2,255,0,Operating Room,High,Moderate,1,3,1
603,ECG,Canon Medical,0,90,2,177,0,Ward,Medium,Good,0,2,0
604,ECG,Siemens,3,52,4,145,7,Lab,Medium,Moderate,2,3,1
605,X-Ray,Medtronic,7,13,4,133,0,Ward,Medium,Good,1,4,0
606,ECG,Siemens,4,52,2,168,0,ICU,Medium,Good,2,5,0
607,Infusion Pump,GE Healthcare,7,73,2,252,6,ICU,Low,Moderate,0,4,1
608,Ultrasound,Canon Medical,7,70,2,266,0,Diagnostic Center,Low,Moderate,0,3,0
609,CT Scanner,Canon Medical,10,104,12,114,3,Ward,High,Good,0,2,1
610,Ultrasound,Philips,3,38,2,217,4,Operating Room,Medium,Poor,0,3,1
611,CT Scanner,Philips,4,61,6,80,0,Diagnostic Center,High,Poor,0,4,0
612,X-Ray,Canon Medical,4,42,6,148,3,ICU,Medium,Moderate,0,3,0
613,X-Ray,Canon Medical,6,21,0,381,6,Operating Room,High,Moderate,0,3,0
614,X-Ray,GE Healthcare,9,82,12,39,0,Ward,Medium,Good,0,3,0
615,CT Scanner,Siemens,7,71,6,121,0,Ward,High,Poor,0,5,0
616,Infusion Pump,GE Healthcare,5,67,4,180,0,ICU,Medium,Good,0,5,0
617,MRI Scanner,Medtronic,6,70,2,178,0,Diagnostic Center,High,Poor,0,4,1
618,MRI Scanner,Canon Medical,5,42,4,100,11,Ward,Low,Poor,0,4,0
619,Patient Monitor,Philips,6,34,2,152,0,ICU,Medium,Moderate,0,3,0
620,Ultrasound,Mindray,6,60,0,380,9,ICU,Low,Poor,0,1,1
621,Ultrasound,Siemens,9,89,6,40,0,ICU,Medium,Moderate,0,4,0
622,Infusion Pump,Canon Medical,4,100,6,68,10,Diagnostic Center,Low,Poor,0,4,0
623,ECG,GE Healthcare,7,79,1,352,1,Ward,Medium,Moderate,0,3,1
624,Ventilator,Mindray,5,60,6,120,2,Diagnostic Center,Medium,Good,0,1,1
625,Infusion Pump,Medtronic,5,66,6,76,6,Diagnostic Center,High,Good,0,4,0
626,Patient Monitor,Mindray,7,60,1,408,14,Diagnostic Center,Medium,Moderate,0,3,1
627,MRI Scanner,Mindray,6,34,2,251,0,Ward,High,Poor,1,1,1
628,Ultrasound,Mindray,8,60,2,172,0,Ward,High,Poor,0,3,0
629,Infusion Pump,Mindray,5,26,6,57,5,Operating Room,Medium,Poor,0,3,0
630,CT Scanner,Philips,6,56,6,30,0,Ward,High,Good,0,4,0
631,Ultrasound,Philips,6,100,1,348,0,Ward,Medium,Moderate,1,4,0
632,ECG,Fujifilm,10,80,4,80,5,ICU,High,Moderate,1,2,0
633,X-Ray,Fujifilm,5,36,6,145,7,Diagnostic Center,High,Moderate,1,2,1
634,Ventilator,Canon Medical,4,58,6,102,4,ICU,High,Good,1,3,0
635,Ultrasound,Philips,3,39,1,379,3,ICU,High,Moderate,0,3,1
636,X-Ray,Mindray,6,58,4,121,0,Operating Room,High,Moderate,1,1,0
637,MRI Scanner,Siemens,3,86,6,56,14,ICU,Medium,Moderate,0,4,0
638,Infusion Pump,GE Healthcare,4,76,2,264,17,ICU,High,Moderate,1,5,0
639,Infusion Pump,Medtronic,4,122,2,207,4,ICU,Low,Moderate,0,4,1
640,MRI Scanner,GE Healthcare,5,89,6,81,0,ICU,Low,Good,0,3,0
