device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
320,MRI Scanner,Fujifilm,10,58,12,69,15,Operating Room,High,Poor,0,4,0
321,Infusion Pump,Mindray,8,69,2,218,20,ICU,Medium,Good,0,3,1
322,ECG,Mindray,6,48,2,214,14,Ward,High,Moderate,0,2,1
323,Ventilator,Siemens,10,44,4,123,13,ICU,Low,Poor,0,5,1
324,X-Ray,Mindray,5,79,4,121,9,Ward,Medium,Poor,0,3,1
325,Infusion Pump,Fujifilm,9,29,6,87,4,Ward,Medium,Good,0,4,0
326,Infusion Pump,Philips,6,70,6,74,7,ICU,Medium,Moderate,0,4,0
327,X-Ray,Canon Medical,9,84,4,111,13,Operating Room,Medium,Poor,0,3,1
328,Infusion Pump,Canon Medical,8,53,6,66,12,Operating Room,Medium,Moderate,0,3,0
329,Patient Monitor,Medtronic,7,29,12,59,3,Operating Room,Medium,Good,0,4,0
330,Ventilator,Mindray,5,44,4,118,4,Diagnostic Center,Medium,Poor,0,3,0
331,Infusion Pump,Siemens,5,32,4,117,11,ICU,High,Poor,0,3,1
332,Patient Monitor,GE Healthcare,4,48,4,113,6,Diagnostic Center,High,Moderate,0,5,0
333,Ultrasound,Medtronic,10,42,4,104,8,Lab,Medium,Poor,0,3,1
334,Ventilator,Medtronic,5,39,4,128,6,Ward,High,Good,0,3,0
335,CT Scanner,GE Healthcare,4,76,4,108,10,Ward,High,Poor,0,3,0
336,CT Scanner,Mindray,10,114,1,392,31,Diagnostic Center,Low,Good,0,2,1
337,ECG,Fujifilm,7,55,6,50,8,Operating Room,Medium,Moderate,0,4,0
338,Patient Monitor,Fujifilm,5,65,6,92,3,Operating Room,High,Good,0,2,0
339,Ventilator,Canon Medical,9,33,6,66,7,ICU,Medium,Poor,0,2,0
340,Infusion Pump,Siemens,5,51,6,74,6,Operating Room,High,Poor,1,4,0
341,Ventilator,Canon Medical,2,127,6,76,11,Ward,Medium,Poor,2,3,0
342,CT Scanner,Fujifilm,6,85,6,79,11,Operating Room,High,Moderate,0,2,1
343,Infusion Pump,Philips,8,47,0,373,17,Operating Room,Medium,Good,0,4,1
344,CT Scanner,Philips,4,85,12,36,2,Ward,Medium,Poor,2,2,0
345,CT Scanner,Canon Medical,6,74,12,55,7,ICU,Medium,Poor,1,3,0
346,Infusion Pump,GE Healthcare,7,48,4,126,7,ICU,Low,Good,0,5,0
347,MRI Scanner,Siemens,4,55,4,90,7,Lab,High,Moderate,0,3,0
348,Ultrasound,GE Healthcare,7,61,2,172,13,Ward,Medium,Poor,0,3,1
349,ECG,Canon Medical,8,65,6,68,9,ICU,High,Good,0,3,0
350,X-Ray,GE Healthcare,2,48,2,217,11,Ward,High,Poor,0,3,0
351,Patient Monitor,Philips,2,65,2,187,11,Diagnostic Center,Medium,Poor,0,2,1
352,CT Scanner,Philips,6,62,2,184,8,Ward,High,Poor,0,2,1
353,MRI Scanner,Medtronic,5,48,6,60,14,Ward,High,Moderate,0,3,0
354,X-Ray,Siemens,7,75,4,81,7,Ward,High,Good,0,3,0
355,Infusion Pump,Philips,9,46,4,124,9,ICU,Low,Poor,0,3,1
356,Infusion Pump,Mindray,9,54,1,394,21,Ward,High,Poor,0,2,1
357,Ventilator,Mindray,9,57,6,84,8,Ward,Medium,Moderate,0,2,0
358,X-Ray,Fujifilm,1,29,6,58,1,Diagnostic Center,High,Poor,0,4,0
359,ECG,Fujifilm,4,55,2,190,9,ICU,High,Moderate,0,2,0
360,MRI Scanner,Siemens,6,51,2,191,15,Diagnostic Center,High,Moderate,0,4,1
361,X-Ray,GE Healthcare,6,48,6,89,6,Diagnostic Center,High,Poor,0,4,0
362,Ventilator,Philips,4,42,2,178,14,Ward,High,Good,0,3,1
363,CT Scanner,Medtronic,8,60,0,366,14,Ward,High,Moderate,0,3,1
364,Infusion Pump,Medtronic,9,64,1,381,19,Lab,Medium,Good,1,3,1
365,Ultrasound,GE Healthcare,5,34,12,56,7,Ward,Medium,Poor,0,5,0
366,X-Ray,Mindray,11,35,6,79,7,ICU,High,Poor,0,2,1
367,ECG,GE Healthcare,6,43,6,85,12,ICU,Medium,Moderate,0,4,0
368,MRI Scanner,Mindray,9,70,4,92,10,Ward,Medium,Moderate,0,1,1
369,MRI Scanner,Mindray,7,47,4,123,11,Lab,Medium,Good,0,1,1
370,Patient Monitor,GE Healthcare,6,63,6,69,8,Diagnostic Center,High,Good,0,5,0
371,Ventilator,Siemens,4,109,12,54,10,Ward,High,Moderate,0,4,0
372,CT Scanner,GE Healthcare,7,83,1,370,17,ICU,High,Moderate,0,5,1
373,MRI Scanner,Fujifilm,6,66,4,113,12,Operating Room,Medium,Moderate,0,4,0
374,Ultrasound,Fujifilm,6,82,4,124,15,Ward,Medium,Good,0,3,1
375,Ultrasound,Fujifilm,7,31,4,97,9,ICU,High,Poor,0,2,1
376,CT Scanner,Mindray,8,69,12,55,7,ICU,Medium,Moderate,0,2,0
377,CT Scanner,Siemens,5,78,4,81,5,ICU,Medium,Moderate,0,3,0
378,Infusion Pump,GE Healthcare,8,65,6,97,9,ICU,Medium,Good,0,3,1
379,X-Ray,Medtronic,4,41,1,404,15,Operating Room,Medium,Good,0,2,1
380,Infusion Pump,Siemens,13,97,12,63,13,ICU,Medium,Moderate,1,3,1
381,Ultrasound,Siemens,8,68,2,196,15,ICU,High,Moderate,0,4,1
382,CT Scanner,Fujifilm,3,54,4,103,10,ICU,Medium,Moderate,0,2,0
383,Ventilator,Medtronic,9,35,4,126,10,Operating Room,Medium,Good,0,4,1
384,Ultrasound,GE Healthcare,6,77,4,91,11,ICU,Medium,Poor,0,3,0
385,ECG,Siemens,4,35,4,82,4,Diagnostic Center,High,Good,0,5,0
386,Ultrasound,Fujifilm,9,61,4,94,9,Diagnostic Center,Medium,Moderate,0,4,0
387,Infusion Pump,Fujifilm,4,63,4,86,1,Ward,Low,Moderate,0,3,0
388,Ventilator,GE Healthcare,5,44,2,172,7,ICU,High,Moderate,0,3,1
389,X-Ray,Canon Medical,9,64,4,118,14,Ward,Medium,Moderate,0,2,1
390,Ultrasound,Mindray,7,45,2,216,8,Lab,Medium,Poor,0,3,1
391,Patient Monitor,Mindray,5,56,2,176,8,Operating Room,High,Moderate,1,3,1
392,X-Ray,GE Healthcare,5,38,2,207,13,ICU,High,Good,0,5,1
393,ECG,GE Healthcare,5,67,6,94,5,Diagnostic Center,Medium,Good,0,5,0
394,Infusion Pump,Mindray,9,88,6,87,11,ICU,Low,Moderate,0,1,1
395,Patient Monitor,Siemens,6,80,6,80,4,Diagnostic Center,Low,Good,0,4,0
396,Patient Monitor,GE Healthcare,6,63,12,28,4,Diagnostic Center,Low,Poor,2,3,0
397,Ventilator,Siemens,3,69,4,101,8,Ward,High,Good,0,5,0
398,CT Scanner,Siemens,3,56,4,86,3,Ward,High,Moderate,0,3,0
399,CT Scanner,Medtronic,5,41,12,64,6,Diagnostic Center,Medium,Poor,0,4,0
400,CT Scanner,GE Healthcare,5,76,6,79,8,Operating Room,Low,Good,0,4,0
401,Ventilator,Philips,6,18,6,54,5,ICU,High,Moderate,0,2,0
402,Ventilator,GE Healthcare,1,34,4,124,10,Ward,Medium,Moderate,0,5,0
403,CT Scanner,Philips,15,67,6,51,5,ICU,Medium,Good,0,2,1
404,Ultrasound,Fujifilm,10,87,2,199,10,Lab,High,Poor,0,2,1
405,MRI Scanner,Philips,7,57,6,77,11,Operating Room,Low,Good,0,2,0
406,Ultrasound,Medtronic,6,50,4,101,5,Lab,Medium,Poor,0,2,0
407,X-Ray,Medtronic,7,24,2,203,11,ICU,Medium,Poor,0,4,1
408,Ventilator,Fujifilm,3,61,4,113,4,ICU,High,Poor,0,3,0
409,Ultrasound,Philips,6,61,6,95,12,Diagnostic Center,Medium,Poor,0,3,0
410,Ultrasound,Canon Medical,9,108,6,95,14,Ward,High,Moderate,0,4,1
411,MRI Scanner,Siemens,9,78,2,191,17,ICU,Low,Good,0,4,1
412,Ventilator,Medtronic,3,68,2,218,9,Operating Room,Medium,Good,0,2,1
413,Ultrasound,Siemens,9,22,6,73,9,Diagnostic Center,Medium,Moderate,0,3,0
414,CT Scanner,Philips,7,42,2,175,11,ICU,Low,Poor,0,3,1
415,Infusion Pump,Mindray,7,52,6,73,8,Lab,High,Poor,0,1,0
416,ECG,Philips,4,50,1,380,19,Diagnostic Center,Medium,Moderate,2,2,1
417,MRI Scanner,Fujifilm,6,34,4,130,12,Diagnostic Center,Medium,Good,0,3,1
418,Ultrasound,Mindray,2,81,6,74,3,Operating Room,High,Moderate,0,2,0
419,Ventilator,Siemens,3,70,6,76,4,ICU,Medium,Poor,1,5,0
420,Infusion Pump,Siemens,8,14,4,90,8,Diagnostic Center,Medium,Moderate,0,5,0
421,X-Ray,Mindray,11,71,6,68,7,Ward,Medium,Moderate,0,2,1
422,X-Ray,Mindray,2,92,2,189,6,Diagnostic Center,Medium,Good,0,2,0
423,Infusion Pump,Siemens,5,38,2,172,9,Lab,High,Good,0,3,0
424,Ventilator,Canon Medical,2,82,4,125,4,ICU,Low,Moderate,0,2,0
425,ECG,Siemens,5,68,6,64,3,Diagnostic Center,Medium,Moderate,0,4,0
426,CT Scanner,Canon Medical,3,83,6,69,7,Ward,Medium,Good,0,3,0
427,MRI Scanner,Mindray,6,69,1,388,20,Lab,Medium,Moderate,1,3,1
428,Infusion Pump,Philips,4,79,2,197,14,ICU,High,Moderate,0,2,1
429,Ventilator,Philips,4,73,6,81,12,ICU,Low,Good,0,4,0
430,CT Scanner,Philips,4,15,1,396,17,Diagnostic Center,High,Good,0,2,1
431,Ultrasound,Fujifilm,6,49,4,120,3,Operating Room,Low,Poor,1,4,0
432,CT Scanner,Philips,5,44,2,205,13,Ward,High,Moderate,0,3,1
433,Ventilator,Fujifilm,6,75,1,364,21,Diagnostic Center,High,Moderate,0,4,1
434,X-Ray,Philips,10,65,1,387,20,ICU,Medium,Poor,0,4,1
435,CT Scanner,Siemens,4,58,6,96,7,ICU,Medium,Poor,0,5,0
436,ECG,GE Healthcare,5,101,6,66,13,Diagnostic Center,High,Moderate,0,5,0
437,ECG,Siemens,5,39,2,210,11,Ward,Medium,Poor,0,3,1
438,MRI Scanner,Siemens,6,56,1,379,13,Diagnostic Center,High,Moderate,0,4,1
439,Patient Monitor,Mindray,12,69,4,102,9,ICU,Low,Poor,1,1,1
440,ECG,GE Healthcare,10,58,4,130,12,Diagnostic Center,High,Moderate,0,5,1
441,Ventilator,Fujifilm,7,26,1,399,15,Diagnostic Center,High,Good,2,3,1
442,Ultrasound,Canon Medical,12,52,12,53,11,ICU,High,Poor,0,2,1
443,Ventilator,Canon Medical,7,55,6,86,17,Lab,High,Good,0,2,1
444,X-Ray,GE Healthcare,8,29,1,371,17,Ward,Medium,Good,0,5,1
445,Infusion Pump,GE Healthcare,5,55,4,101,13,Operating Room,High,Moderate,0,4,0
446,X-Ray,Philips,8,73,6,72,15,Ward,Medium,Moderate,1,2,1
447,Ventilator,Siemens,6,54,4,128,5,Operating Room,High,Poor,0,3,0
448,Infusion Pump,Mindray,10,74,12,65,6,Ward,High,Moderate,0,3,0
449,Ventilator,Mindray,5,36,4,106,9,Ward,High,Moderate,0,1,1
450,Infusion Pump,Philips,5,39,12,46,7,Ward,High,Poor,0,3,0
451,ECG,Canon Medical,1,45,12,44,8,ICU,High,Poor,0,4,0
452,Ventilator,Siemens,5,62,4,124,14,Diagnostic Center,Low,Good,0,5,0
453,Ultrasound,Medtronic,5,63,12,64,6,Ward,High,Poor,0,2,0
454,Infusion Pump,Medtronic,7,70,12,35,5,Diagnostic Center,Medium,Good,1,2,0
455,Ultrasound,Medtronic,9,41,4,127,18,ICU,Medium,Poor,0,2,1
456,Ultrasound,Siemens,8,54,6,82,6,ICU,Low,Poor,0,5,0
457,Ultrasound,Canon Medical,9,78,2,200,17,Lab,Medium,Moderate,0,2,1
458,X-Ray,Mindray,8,57,12,43,7,Operating Room,High,Poor,0,2,0
459,Infusion Pump,Mindray,5,62,6,81,5,Diagnostic Center,Medium,Good,0,2,0
460,Ultrasound,GE Healthcare,3,68,6,83,7,ICU,Low,Moderate,0,5,0
461,Infusion Pump,GE Healthcare,5,81,12,58,1,Diagnostic Center,High,Moderate,0,5,0
462,CT Scanner,GE Healthcare,8,64,4,110,15,Ward,High,Moderate,0,3,1
463,Ventilator,Philips,7,57,2,196,12,Diagnostic Center,High,Moderate,0,2,1
464,CT Scanner,GE Healthcare,6,58,2,173,9,Lab,High,Moderate,1,5,0
465,MRI Scanner,Fujifilm,4,79,6,64,6,ICU,High,Moderate,0,4,0
466,X-Ray,Canon Medical,5,102,4,127,10,Ward,High,Poor,0,2,1
467,Patient Monitor,Canon Medical,5,62,6,77,6,ICU,Low,Moderate,0,4,0
468,CT Scanner,Mindray,2,99,4,115,15,Ward,Low,Good,0,1,1
469,Ventilator,GE Healthcare,8,95,6,81,6,Diagnostic Center,Medium,Good,0,4,0
470,Infusion Pump,Fujifilm,4,63,4,113,10,Diagnostic Center,High,Poor,1,3,1
471,Ventilator,Medtronic,6,70,6,91,6,Ward,High,Moderate,1,2,1
472,ECG,Canon Medical,5,42,12,56,10,Operating Room,High,Moderate,0,3,0
473,Ventilator,Philips,13,82,6,54,12,Ward,High,Good,1,3,1
474,Ventilator,Canon Medical,8,58,6,64,7,Operating Room,Medium,Moderate,0,3,0
475,MRI Scanner,GE Healthcare,3,68,2,209,12,Ward,Medium,Moderate,1,4,1
476,MRI Scanner,Fujifilm,5,73,6,74,6,Ward,High,Good,0,3,0
477,MRI Scanner,Mindray,7,54,0,372,22,ICU,High,Moderate,0,3,1
478,CT Scanner,Philips,5,70,6,75,3,Ward,Medium,Poor,0,2,0
479,CT Scanner,Fujifilm,6,70,6,83,9,ICU,Medium,Good,0,4,0
480,X-Ray,Canon Medical,9,35,6,98,10,Diagnostic Center,High,Good,1,2,1
481,Ultrasound,Siemens,6,89,4,95,10,Ward,Medium,Poor,1,5,0
482,Patient Monitor,Siemens,6,57,4,111,13,Diagnostic Center,Medium,Moderate,0,3,1
483,ECG,Canon Medical,8,68,2,199,10,ICU,Low,Good,1,3,1
484,X-Ray,GE Healthcare,4,32,1,404,14,Ward,Medium,Good,0,4,1
485,MRI Scanner,GE Healthcare,8,71,2,192,11,Ward,Low,Moderate,0,5,1
486,CT Scanner,Philips,6,69,12,57,2,Operating Room,Medium,Good,0,3,0
487,ECG,Medtronic,7,47,1,364,17,ICU,High,Good,0,3,1
488,MRI Scanner,Philips,8,67,1,399,20,ICU,Medium,Good,0,2,1
489,ECG,Philips,6,81,6,83,7,ICU,Medium,Poor,0,2,0
490,X-Ray,Mindray,4,50,6,64,5,Diagnostic Center,High,Poor,0,2,0
491,Infusion Pump,Medtronic,9,113,2,202,16,Ward,Medium,Moderate,0,2,1
492,ECG,Medtronic,7,74,1,397,22,ICU,Low,Moderate,1,4,1
493,Ultrasound,Siemens,8,54,4,112,13,Ward,Low,Moderate,0,3,1
494,Ultrasound,Medtronic,8,65,12,20,9,Lab,Medium,Poor,0,3,0
495,CT Scanner,Mindray,5,95,1,392,19,Ward,Medium,Poor,0,1,1
496,CT Scanner,Mindray,7,63,4,87,11,Lab,Medium,Good,0,3,0
497,Ultrasound,Philips,5,50,4,87,13,ICU,High,Good,0,4,0
498,Ventilator,Siemens,11,70,6,72,12,Ward,Low,Good,0,4,0
499,MRI Scanner,GE Healthcare,4,79,2,190,11,Operating Room,Medium,Moderate,0,3,0
500,MRI Scanner,Canon Medical,5,33,6,74,3,Ward,Medium,Moderate,0,4,0
501,Ultrasound,Mindray,8,84,2,212,17,Ward,Medium,Good,0,1,1
502,Infusion Pump,GE Healthcare,4,45,4,97,5,ICU,High,Poor,0,5,0
503,X-Ray,Fujifilm,6,77,6,60,7,Lab,High,Poor,0,2,0
504,MRI Scanner,Fujifilm,9,80,2,219,15,Operating Room,Medium,Good,0,3,1
505,MRI Scanner,Fujifilm,11,65,2,190,18,Lab,High,Moderate,0,4,1
506,Ventilator,Medtronic,5,71,12,60,15,Diagnostic Center,High,Good,0,4,0
507,MRI Scanner,Medtronic,8,68,4,112,13,Lab,Low,Good,0,2,1
508,Infusion Pump,Siemens,1,40,4,105,5,Ward,Medium,Poor,0,5,0
509,Ventilator,Medtronic,6,51,6,75,7,Operating Room,Medium,Good,0,3,0
510,Infusion Pump,GE Healthcare,2,80,6,82,9,Ward,Medium,Poor,0,4,0
511,Ultrasound,Philips,5,65,4,99,9,ICU,Medium,Good,0,3,0
512,X-Ray,GE Healthcare,2,71,4,123,12,Ward,High,Moderate,0,4,0
513,Infusion Pump,Mindray,0,52,6,98,0,Operating Room,Medium,Good,0,2,0
514,Patient Monitor,GE Healthcare,7,84,12,46,7,ICU,High,Good,1,3,0
515,X-Ray,Mindray,7,30,4,81,7,ICU,Low,Poor,1,2,1
516,Patient Monitor,Mindray,7,69,1,386,18,ICU,Medium,Poor,0,2,1
517,X-Ray,Medtronic,4,53,1,378,21,Lab,Low,Moderate,0,4,1
518,Patient Monitor,GE Healthcare,9,102,6,62,13,Lab,Medium,Moderate,0,5,0
519,Ultrasound,Philips,5,82,0,367,22,ICU,Medium,Good,0,4,1
520,Ventilator,GE Healthcare,3,72,12,66,5,ICU,Low,Moderate,1,3,0
521,X-Ray,Siemens,6,53,6,59,14,ICU,High,Moderate,0,3,0
522,Ultrasound,Siemens,9,61,6,73,13,Diagnostic Center,Low,Moderate,0,4,0
523,Patient Monitor,Siemens,5,27,2,190,10,Operating Room,Medium,Moderate,0,4,1
524,Ultrasound,Fujifilm,7,42,2,181,10,ICU,High,Poor,1,2,1
525,CT Scanner,Siemens,10,62,6,98,17,Diagnostic Center,High,Moderate,1,5,1
526,ECG,Fujifilm,8,55,2,191,11,Diagnostic Center,Medium,Moderate,0,3,1
527,X-Ray,Mindray,5,65,4,127,13,Ward,Medium,Poor,0,1,0
528,X-Ray,Mindray,2,60,2,189,13,ICU,High,Good,0,1,1
529,MRI Scanner,Philips,4,65,2,217,13,Ward,Medium,Good,0,2,1
530,Ventilator,GE Healthcare,8,47,4,117,8,Ward,Medium,Good,0,5,0
531,Infusion Pump,Canon Medical,0,58,6,60,0,Lab,High,Moderate,0,4,0
532,CT Scanner,GE Healthcare,4,36,4,101,8,Operating Room,High,Moderate,0,4,0
533,X-Ray,Canon Medical,6,44,4,130,4,Diagnostic Center,Medium,Poor,0,2,0
534,Ventilator,Philips,7,58,2,199,18,ICU,Medium,Poor,0,2,1
535,Ultrasound,Philips,6,58,2,208,10,ICU,Low,Poor,0,4,1
536,Patient Monitor,GE Healthcare,8,69,2,215,14,Diagnostic Center,High,Poor,0,3,1
537,X-Ray,Mindray,9,90,4,130,10,Diagnostic Center,Medium,Poor,0,3,1
538,Ultrasound,Siemens,3,30,6,96,7,Diagnostic Center,Medium,Good,0,3,0
539,X-Ray,Siemens,5,67,6,51,6,Operating Room,Medium,Moderate,0,3,0
540,X-Ray,Canon Medical,7,81,6,76,5,Ward,Medium,Moderate,1,2,0
541,CT Scanner,Mindray,8,99,4,126,12,Diagnostic Center,Medium,Good,0,3,0
542,CT Scanner,Medtronic,8,51,12,22,10,Lab,Medium,Moderate,0,3,0
543,ECG,Canon Medical,8,65,6,97,11,ICU,High,Moderate,0,3,0
544,ECG,Mindray,9,29,0,378,24,Diagnostic Center,High,Good,0,1,1
545,MRI Scanner,Philips,7,76,4,115,11,ICU,High,Good,1,3,1
546,Patient Monitor,GE Healthcare,8,38,4,109,14,Ward,Medium,Poor,0,3,1
547,ECG,Mindray,4,55,12,60,7,ICU,High,Good,0,3,0
548,Infusion Pump,Siemens,4,79,4,110,12,Lab,Medium,Poor,0,4,0
549,Patient Monitor,Fujifilm,6,43,6,85,9,ICU,High,Poor,0,2,0
550,ECG,Medtronic,5,33,4,95,3,Operating Room,High,Moderate,0,3,0
551,MRI Scanner,Mindray,4,50,4,108,6,Lab,High,Moderate,0,1,0
552,CT Scanner,Philips,4,67,1,370,8,Diagnostic Center,High,Poor,0,3,1
553,ECG,Fujifilm,7,59,1,366,21,ICU,Medium,Moderate,0,2,1
554,ECG,Mindray,5,80,6,51,5,Ward,Low,Moderate,0,3,0
555,Infusion Pump,GE Healthcare,3,54,1,381,17,Lab,High,Moderate,0,4,1
556,ECG,Mindray,2,66,4,99,9,Diagnostic Center,Low,Moderate,0,3,0
557,ECG,Mindray,7,36,12,27,2,Ward,High,Moderate,0,1,0
558,MRI Scanner,Fujifilm,4,27,2,183,3,Lab,Medium,Good,2,4,0
559,Infusion Pump,GE Healthcare,8,79,12,62,11,Lab,High,Moderate,1,4,1
560,X-Ray,Canon Medical,7,59,6,55,11,Diagnostic Center,Low,Moderate,0,2,0
561,Ventilator,Canon Medical,6,38,4,89,10,Diagnostic Center,High,Moderate,0,2,0
562,Ventilator,Mindray,4,56,4,93,0,Ward,Medium,Good,0,2,0
563,Ultrasound,GE Healthcare,1,65,6,85,4,Ward,High,Good,0,5,0
564,X-Ray,Siemens,9,67,12,58,9,ICU,High,Moderate,0,4,0
565,Ventilator,Fujifilm,8,58,6,86,10,Lab,High,Moderate,1,3,1
566,X-Ray,Mindray,7,46,4,126,14,Operating Room,Medium,Moderate,0,3,1
567,Patient Monitor,GE Healthcare,7,36,4,125,10,ICU,High,Good,0,4,1
568,MRI Scanner,GE Healthcare,2,37,12,35,0,Diagnostic Center,Low,Poor,0,4,0
569,X-Ray,GE Healthcare,6,60,4,88,7,ICU,High,Moderate,0,4,0
570,Ventilator,Philips,5,78,4,116,10,Lab,Medium,Poor,0,4,0
571,Ultrasound,GE Healthcare,6,35,2,174,12,ICU,High,Poor,0,3,1
572,Patient Monitor,Canon Medical,4,54,12,68,4,Lab,Medium,Poor,1,2,0
573,Patient Monitor,Mindray,6,61,4,89,5,ICU,High,Good,0,3,0
574,X-Ray,Siemens,5,38,6,79,1,Ward,Medium,Good,0,3,0
575,MRI Scanner,Fujifilm,11,110,12,32,10,ICU,High,Good,0,4,0
576,Infusion Pump,Medtronic,4,65,12,36,9,ICU,Medium,Poor,0,3,0
577,Patient Monitor,GE Healthcare,7,78,4,82,8,Ward,High,Moderate,0,5,0
578,Infusion Pump,Siemens,6,45,6,59,5,Ward,Low,Good,0,3,0
579,MRI Scanner,Philips,5,60,4,102,11,ICU,High,Poor,0,3,1
580,CT Scanner,Fujifilm,5,45,6,56,7,Lab,Medium,Moderate,0,4,0
581,MRI Scanner,Siemens,7,47,6,74,10,Ward,Medium,Moderate,0,3,0
582,Infusion Pump,Canon Medical,4,73,1,395,19,Ward,Medium,Poor,0,2,1
583,ECG,Mindray,6,77,4,88,7,ICU,Medium,Moderate,0,2,0
584,X-Ray,GE Healthcare,5,52,6,71,6,ICU,Medium,Moderate,0,5,0
585,ECG,GE Healthcare,6,81,4,83,11,Diagnostic Center,High,Poor,0,4,0
586,Patient Monitor,Mindray,1,21,2,207,8,ICU,High,Good,0,1,0
587,MRI Scanner,Philips,11,43,6,50,12,Diagnostic Center,High,Good,0,2,1
588,X-Ray,Mindray,10,63,2,183,16,Diagnostic Center,High,Poor,0,1,1
589,Ventilator,Mindray,9,66,4,126,16,Diagnostic Center,High,Good,0,2,1
590,ECG,GE Healthcare,5,35,12,65,6,Ward,Medium,Moderate,0,3,0
591,Ultrasound,Siemens,7,47,6,88,9,Ward,High,Moderate,0,5,0
592,X-Ray,Canon Medical,4,81,6,99,4,Operating Room,High,Poor,0,4,0
593,ECG,Philips,6,13,2,182,5,ICU,High,Moderate,0,2,1
594,Ultrasound,Mindray,2,89,6,75,6,Ward,High,Poor,0,2,0
595,Infusion Pump,Mindray,8,56,4,90,8,ICU,High,Moderate,1,2,1
596,ECG,Philips,7,82,4,89,12,Ward,High,Good,0,4,0
597,X-Ray,Mindray,9,41,6,91,8,Lab,Medium,Poor,0,1,1
598,Infusion Pump,GE Healthcare,7,68,6,91,11,Diagnostic Center,High,Poor,0,3,1
599,MRI Scanner,Canon Medical,10,48,2,182,10,Ward,Medium,Good,0,2,1
600,ECG,Canon Medical,4,49,2,183,7,Ward,Medium,Moderate,0,3,0
601,CT Scanner,Mindray,8,84,4,114,16,Diagnostic Center,High,Poor,0,1,1
602,Ultrasound,GE Healthcare,6,60,6,59,5,Diagnostic Center,High,Poor,0,4,0
603,CT Scanner,Mindray,9,63,12,23,7,Ward,Medium,Moderate,0,1,0
604,Infusion Pump,GE Healthcare,10,72,6,69,15,ICU,Low,Good,0,4,0
605,Ventilator,Medtronic,5,59,0,400,17,Ward,High,Poor,0,2,1
606,X-Ray,Fujifilm,11,32,6,61,5,Ward,Medium,Moderate,0,2,0
607,CT Scanner,Fujifilm,6,57,12,66,7,ICU,Medium,Good,0,3,0
608,Patient Monitor,Siemens,8,84,2,200,8,ICU,High,Good,0,5,0
609,X-Ray,Medtronic,8,54,1,370,16,Lab,High,Moderate,0,2,1
610,Ultrasound,Medtronic,9,73,2,211,16,ICU,Medium,Good,0,3,1
611,Ultrasound,GE Healthcare,7,52,12,35,9,Ward,High,Moderate,0,4,0
612,Ventilator,Siemens,7,54,12,43,7,Lab,High,Moderate,0,3,0
613,Infusion Pump,Philips,5,38,4,119,4,Diagnostic Center,Medium,Moderate,0,4,0
614,Ultrasound,GE Healthcare,9,79,6,58,14,Lab,Medium,Good,0,3,0
615,MRI Scanner,GE Healthcare,6,64,2,202,9,Ward,High,Moderate,0,3,0
616,CT Scanner,Fujifilm,4,42,2,174,9,Diagnostic Center,Medium,Good,0,4,0
617,MRI Scanner,GE Healthcare,7,90,0,371,20,Diagnostic Center,Medium,Moderate,0,5,1
618,MRI Scanner,Medtronic,3,31,1,390,14,Diagnostic Center,High,Poor,0,3,1
619,Patient Monitor,Canon Medical,8,53,12,20,5,Diagnostic Center,Low,Poor,1,3,0
620,X-Ray,Philips,11,51,1,355,25,Ward,High,Good,0,2,1
621,Ultrasound,GE Healthcare,8,42,1,359,14,Operating Room,Low,Good,0,4,1
622,Ultrasound,Siemens,8,61,6,59,6,Ward,Medium,Poor,0,5,0
623,X-Ray,Mindray,3,80,6,88,5,ICU,High,Poor,1,2,1
624,Patient Monitor,GE Healthcare,2,40,12,39,6,Operating Room,Medium,Good,0,5,0
625,Ventilator,Fujifilm,2,61,6,57,3,Operating Room,Medium,Poor,0,3,0
626,Ultrasound,Philips,4,50,4,100,8,Lab,Medium,Poor,1,4,0
627,X-Ray,Mindray,1,50,6,55,11,Ward,High,Good,0,2,0
628,Patient Monitor,GE Healthcare,2,89,4,86,10,Diagnostic Center,Low,Poor,0,3,0
629,X-Ray,Mindray,8,46,2,206,14,ICU,High,Moderate,1,2,1
630,Ultrasound,Philips,7,37,4,97,3,Ward,Medium,Good,0,4,0
631,MRI Scanner,Mindray,7,46,12,54,9,Diagnostic Center,High,Good,0,1,1
632,Patient Monitor,GE Healthcare,6,34,6,61,3,Diagnostic Center,High,Poor,0,5,0
633,Ventilator,Medtronic,9,80,6,94,4,ICU,High,Poor,0,4,0
634,CT Scanner,Canon Medical,5,49,6,68,10,Diagnostic Center,High,Poor,0,2,0
635,Infusion Pump,Mindray,3,44,6,66,5,ICU,Medium,Good,0,1,0
636,Infusion Pump,GE Healthcare,9,68,4,117,13,Diagnostic Center,High,Moderate,0,3,1
637,Infusion Pump,Philips,4,87,2,187,15,Ward,Medium,Poor,0,4,0
638,X-Ray,Fujifilm,6,35,4,108,6,Ward,Medium,Poor,0,3,0
639,Ventilator,Fujifilm,7,45,6,90,8,Diagnostic Center,High,Moderate,0,3,0
640,Ventilator,Philips,9,51,4,106,12,ICU,Medium,Moderate,0,4,1
